"사고유형별","도로종류별","월별","항목","단위","2019 년","2020 년","2021 년","2022 년","2023 년",
"기타","특별광역시도","전체","부상자수[명]","명","2052","1730","1428","1528","1705",
"기타","특별광역시도","1월","사고건수[건]","건","123","115","91","112","100",
"기타","특별광역시도","1월","사망자수[명]","명","4","3","2","2","1",
"기타","특별광역시도","1월","부상자수[명]","명","137","145","95","124","104",
"기타","특별광역시도","2월","사고건수[건]","건","117","121","96","75","104",
"기타","특별광역시도","2월","사망자수[명]","명","1","0","5","0","1",
"기타","특별광역시도","2월","부상자수[명]","명","131","146","107","80","106",
"기타","특별광역시도","3월","사고건수[건]","건","140","104","113","88","156",
"기타","특별광역시도","3월","사망자수[명]","명","0","1","3","3","1",
"기타","특별광역시도","3월","부상자수[명]","명","158","107","119","93","163",
"기타","특별광역시도","4월","사고건수[건]","건","127","123","104","114","133",
"기타","특별광역시도","4월","사망자수[명]","명","1","5","2","0","0",
"기타","특별광역시도","4월","부상자수[명]","명","141","140","111","121","144",
"기타","특별광역시도","5월","사고건수[건]","건","148","160","106","143","149",
"기타","특별광역시도","5월","사망자수[명]","명","3","4","3","5","1",
"기타","특별광역시도","5월","부상자수[명]","명","150","178","113","157","158",
"기타","특별광역시도","6월","사고건수[건]","건","160","153","136","127","146",
"기타","특별광역시도","6월","사망자수[명]","명","2","2","1","1","2",
"기타","특별광역시도","6월","부상자수[명]","명","181","161","150","133","158",
"기타","특별광역시도","7월","사고건수[건]","건","158","151","106","129","130",
"기타","특별광역시도","7월","사망자수[명]","명","4","3","3","5","2",
"기타","특별광역시도","7월","부상자수[명]","명","198","166","111","133","138",
"기타","특별광역시도","8월","사고건수[건]","건","157","118","123","145","146",
"기타","특별광역시도","8월","사망자수[명]","명","2","2","2","1","4",
"기타","특별광역시도","8월","부상자수[명]","명","167","129","130","152","150",
"기타","특별광역시도","9월","사고건수[건]","건","173","139","119","121","136",
"기타","특별광역시도","9월","사망자수[명]","명","3","5","1","1","5",
"기타","특별광역시도","9월","부상자수[명]","명","187","143","125","133","145",
"기타","특별광역시도","10월","사고건수[건]","건","196","147","101","127","158",
"기타","특별광역시도","10월","사망자수[명]","명","3","2","1","0","5",
"기타","특별광역시도","10월","부상자수[명]","명","217","156","105","135","170",
"기타","특별광역시도","11월","사고건수[건]","건","190","139","140","137","136",
"기타","특별광역시도","11월","사망자수[명]","명","3","3","4","1","5",
"기타","특별광역시도","11월","부상자수[명]","명","215","151","143","141","138",
"기타","특별광역시도","12월","사고건수[건]","건","145","99","111","110","117",
"기타","특별광역시도","12월","사망자수[명]","명","2","1","3","0","0",
"기타","특별광역시도","12월","부상자수[명]","명","170","108","119","126","131",
"기타","시도","전체","사고건수[건]","건","1443","1183","1084","1059","1317",
"기타","시도","전체","사망자수[명]","명","21","35","37","33","34",
"기타","시도","전체","부상자수[명]","명","1636","1256","1182","1139","1404",
"기타","시도","1월","사고건수[건]","건","96","90","83","68","93",
"기타","시도","1월","사망자수[명]","명","3","2","1","1","3",
"기타","시도","1월","부상자수[명]","명","108","93","85","78","103",
"기타","시도","2월","사고건수[건]","건","61","88","78","53","72",
"기타","시도","2월","사망자수[명]","명","1","1","2","1","4",
"기타","시도","2월","부상자수[명]","명","63","95","93","58","74",
"기타","시도","3월","사고건수[건]","건","112","76","82","70","125",
"기타","시도","3월","사망자수[명]","명","3","2","0","0","3",
"기타","시도","3월","부상자수[명]","명","126","82","101","75","125",
"기타","시도","4월","사고건수[건]","건","118","94","100","85","107",
"기타","시도","4월","사망자수[명]","명","1","0","5","5","1",
"기타","시도","4월","부상자수[명]","명","152","109","106","86","127",
"기타","시도","5월","사고건수[건]","건","145","104","112","95","126",
"기타","시도","5월","사망자수[명]","명","4","3","6","3","3",
"기타","시도","5월","부상자수[명]","명","178","114","130","109","141",
"기타","시도","6월","사고건수[건]","건","116","103","111","91","90",
"기타","시도","6월","사망자수[명]","명","0","4","1","1","5",
"기타","시도","6월","부상자수[명]","명","129","107","126","104","88",
"기타","시도","7월","사고건수[건]","건","131","116","92","106","123",
"기타","시도","7월","사망자수[명]","명","1","4","5","3","4",
"기타","시도","7월","부상자수[명]","명","148","118","93","110","125",
"기타","시도","8월","사고건수[건]","건","146","98","99","99","120",
"기타","시도","8월","사망자수[명]","명","1","2","5","3","0",
"기타","시도","8월","부상자수[명]","명","168","102","109","105","128",
"기타","시도","9월","사고건수[건]","건","143","106","78","99","121",
"기타","시도","9월","사망자수[명]","명","2","5","5","5","4",
"기타","시도","9월","부상자수[명]","명","156","110","84","102","122",
"기타","시도","10월","사고건수[건]","건","135","128","89","111","127",
"기타","시도","10월","사망자수[명]","명","2","5","2","5","4",
"기타","시도","10월","부상자수[명]","명","145","137","93","113","130",
"기타","시도","11월","사고건수[건]","건","119","104","85","106","108",
"기타","시도","11월","사망자수[명]","명","1","3","5","2","1",
"기타","시도","11월","부상자수[명]","명","138","109","85","120","118",
"기타","시도","12월","사고건수[건]","건","121","76","75","76","105",
"기타","시도","12월","사망자수[명]","명","2","4","0","4","2",
"기타","시도","12월","부상자수[명]","명","125","80","77","79","123",
"기타","군도","전체","사고건수[건]","건","140","127","109","120","130",
"기타","군도","전체","사망자수[명]","명","17","13","15","10","19",
"기타","군도","전체","부상자수[명]","명","153","129","102","132","128",
"기타","군도","1월","사고건수[건]","건","14","12","5","5","8",
"기타","군도","1월","사망자수[명]","명","3","2","1","0","0",
"기타","군도","1월","부상자수[명]","명","20","11","6","5","8",
"기타","군도","2월","사고건수[건]","건","8","2","2","3","9",
"기타","군도","2월","사망자수[명]","명","1","0","0","0","3",
"기타","군도","2월","부상자수[명]","명","7","2","2","3","6",
"기타","군도","3월","사고건수[건]","건","8","11","10","5","8",
"기타","군도","3월","사망자수[명]","명","2","1","0","0","1",
"기타","군도","3월","부상자수[명]","명","6","10","10","5","8",
"기타","군도","4월","사고건수[건]","건","17","10","8","10","15",
"기타","군도","4월","사망자수[명]","명","1","1","0","1","2",
"기타","군도","4월","부상자수[명]","명","19","9","8","11","17",
"기타","군도","5월","사고건수[건]","건","16","13","9","12","14",
"기타","군도","5월","사망자수[명]","명","2","3","1","0","2",
"기타","군도","5월","부상자수[명]","명","14","13","8","12","14",
"기타","군도","6월","사고건수[건]","건","17","12","15","15","8",
"기타","군도","6월","사망자수[명]","명","3","0","2","3","0",
"기타","군도","6월","부상자수[명]","명","19","16","13","16","8",
"기타","군도","7월","사고건수[건]","건","14","10","10","11","20",
"기타","군도","7월","사망자수[명]","명","2","0","3","0","4",
"기타","군도","7월","부상자수[명]","명","16","12","8","12","17",
"기타","군도","8월","사고건수[건]","건","11","13","7","9","16",
"기타","군도","8월","사망자수[명]","명","1","1","3","0","1",
"기타","군도","8월","부상자수[명]","명","10","14","5","10","15",
"기타","군도","9월","사고건수[건]","건","11","8","9","13","9",
"기타","군도","9월","사망자수[명]","명","1","0","2","0","3",
"기타","군도","9월","부상자수[명]","명","11","8","8","15","6",
"기타","군도","10월","사고건수[건]","건","8","17","13","16","5",
"기타","군도","10월","사망자수[명]","명","0","3","1","2","1",
"기타","군도","10월","부상자수[명]","명","14","15","13","18","12",
"기타","군도","11월","사고건수[건]","건","8","6","10","14","11",
"기타","군도","11월","사망자수[명]","명","0","1","0","1","1",
"기타","군도","11월","부상자수[명]","명","10","6","11","16","11",
"기타","군도","12월","사고건수[건]","건","8","13","11","7","7",
"기타","군도","12월","사망자수[명]","명","1","1","2","3","1",
"기타","군도","12월","부상자수[명]","명","7","13","10","9","6",
"기타","고속국도","전체","사고건수[건]","건","61","49","38","45","58",
"기타","고속국도","전체","사망자수[명]","명","5","7","8","4","8",
"기타","고속국도","전체","부상자수[명]","명","77","59","38","50","61",
"기타","고속국도","1월","사고건수[건]","건","1","4","1","4","2",
"기타","고속국도","1월","사망자수[명]","명","0","1","0","1","0",
"기타","고속국도","1월","부상자수[명]","명","1","3","2","3","2",
"기타","고속국도","2월","사고건수[건]","건","3","2","3","5","6",
"기타","고속국도","2월","사망자수[명]","명","0","0","0","0","3",
"기타","고속국도","2월","부상자수[명]","명","3","3","3","5","3",
"기타","고속국도","3월","사고건수[건]","건","6","1","1","1","6",
"기타","고속국도","3월","사망자수[명]","명","1","0","0","1","0",
"기타","고속국도","3월","부상자수[명]","명","6","1","1","1","7",
"기타","고속국도","4월","사고건수[건]","건","3","3","","1","2",
"기타","고속국도","4월","사망자수[명]","명","0","0","","0","0",
"기타","고속국도","4월","부상자수[명]","명","4","5","","1","6",
"기타","고속국도","5월","사고건수[건]","건","4","3","7","2","4",
